Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,macd_hist,price_vs_cloud,days_to_earnings,margin_ratio,profit_rate,Strategy_Mode
2021-08-05,4543.T,1d,BUY,LOSS,MACD拡大、雲抜け、出来高増。トレンドに乗る！,85,2069.0169249727173,0,2633.276736087407,0,0,2147.317626953125,45.87198827588198,46.830269172491064,3.2610768203771956,0,1.5586686994793315,0.9031151661323781,-2.9430684207274096,7.030204458928964,Above,999,1.0,-3.646442473045323,HOMERUN
2024-11-08,9166.T,1d,BUY,LOSS,MACD拡大、雲の上、出来高増加。トレンド強気継続と判断。,85,1480,1700,1557.5,-142.5,0.0,1557.5,49.255305636557814,49.106484965848196,20.314865741742103,0,1.6071542979177789,1.7436825881418443,5.0236008091706,30.045281409337488,Above,999,1.0,-4.975922953451043,HOMERUN
2024-02-08,7011.T,1d,BUY,WIN,強いトレンド継続。雲の上で上昇中。出来高も増加。,70,1135.6179349650906,1100,1441.2950034907515,341.29500349075147,460.38200835849335,1005.2963256835938,34.457058659518516,34.79276473409409,7.921604004985006,0,1.0433236143648916,0.923887303437285,-4.8611134807011025,3.8754038769139925,Above,999,1.0,12.963501999560098,HOMERUN
2022-03-23,7267.T,1d,BUY,LOSS,トレンド強し。MACD拡大、雲の上、勢いあり。,85,942.4824880446131,0,1031.22436762814,0,0,994.1904907226562,42.37572176588001,43.59656386657604,3.104033547519025,0,1.024605240189315,0.7618052893270382,-6.203007164472425,8.337355384845152,Above,999,1.0,-5.2010156162786965,HOMERUN
2025-08-12,8306.T,1d,BUY,WIN,MACD拡大、雲の上、出来高急増。トレンドフォローで買い。,85,2100,2300,2404.0,104.0,195.41241662299035,2190.99951171875,32.44253373325002,32.42369603933058,8.193199059358447,0,2.037571385253957,1.0148478343874432,2.0422242839016613,7.028571406061587,Above,999,1.0,6.344158797744768,HOMERUN
2024-09-25,2413.T,1d,BUY,WIN,MACD拡大、雲の上、高値更新期待,75,1651.583051675775,0,1824.341924271533,0,0,1472.1199951171875,39.21158782291401,39.15658365434995,6.390577520389429,0,1.2271767064490522,1.0954779462106765,-10.18685644714316,13.66072629469666,Above,999,1.0,12.190789959639229,HOMERUN
2024-02-06,8002.T,1d,BUY,WIN,RSI低位、雲の上、反発期待,65,2122.740360774048,0,2824.4624193514874,0,0,2199.97705078125,27.03736413354186,25.694242223813124,-2.825329528792564,0,1.2764405367989105,0.5826888109269274,-8.575867697725661,-18.31231595036619,Above,999,1.0,8.022082761077684,GUERRILLA
2024-06-14,5032.T,1d,BUY,LOSS,MACD拡大、雲の上、高値更新の勢い◎,85,2620,3050,2827.707520486281,-222.29247951371917,23.666867920551223,2758.786376953125,50.75507023095894,47.87975631295675,24.217631798042127,0,5.026079612248858,3.0046018764136657,-0.7681605639465086,76.03710306139934,Above,999,1.0,-5.030704012189746,HOMERUN
2024-11-01,2413.T,1d,BUY,LOSS,RSIが低位で反発の可能性。出来高増加も反発を支持。,65,1500,1580,1526.95401296373,-53.045987036269935,-11.412920228573448,1532.387939453125,21.522558067850756,20.296828002524585,-6.597775782602611,0,1.1579945556122526,0.6790287744457171,-16.003249222866284,-21.287660419594893,Above,999,1.0,-3.0303009287508145,GUERRILLA
2023-03-10,8031.T,1d,BUY,LOSS,トレンド強気、雲の上、勢い継続期待,70,1850,2050,2289.779175745058,239.77917574505818,263.0054428093744,1902.901123046875,35.46716533357806,39.004419987407296,4.565973485350194,0,1.4412545485465758,1.8911800045949159,-2.791340670330073,14.154694310484956,Above,999,1.0,-2.7800247950966113,HOMERUN
2025-08-07,8058.T,1d,BUY,WIN,MACD拡大、雲の上抜け。新高値更新の勢いに乗り戦います。,65,3320.176419226292,3200,3778.0,578.0,450.4798674757476,3035.083251953125,34.773262351249095,35.71957531800429,4.397424366260982,0,0.9692505838874576,1.24521026409794,-0.5164668955214956,9.197601763332614,Above,999,1.0,8.92278432567068,HOMERUN
2024-04-18,1605.T,1d,BUY,WIN,MACD拡大、雲の上、高値更新の勢い。トレンドフォロー。,75,2081.4019588547226,0,2392.478835523141,0,0,2223.497802734375,31.875801868677108,33.94449645205291,0.1502406406281631,0,1.1628629955416314,0.9234987932997034,-9.703200709461047,-12.657988408602122,Above,999,1.0,5.540048709588977,HOMERUN
2022-11-11,2413.T,1d,BUY,LOSS,トレンド強し。雲の上、出来高増加。短期MACDは縮小も問題なし,70,4117.050592271387,0,4696.640094866071,0,0,4442.7412109375,48.58128160794386,44.47216062120624,7.302295919495494,0,1.8087094054974755,1.0594352862808885,-10.468537287907298,5.947831603758819,Above,999,1.0,-7.488513702351994,HOMERUN
2024-12-11,6301.T,1d,BUY,LOSS,MACD拡大、雲の上、トレンド強し。高値更新狙い。,75,3933.2715166495864,0,4652.497192357344,0,0,4067.33740234375,33.38564283280878,29.440986347845442,2.610762033942038,0,0.8811497823376282,0.6870181338856924,-3.74574936387852,9.887768066275694,Above,999,1.0,-3.3726392480722476,HOMERUN
2025-09-10,3436.T,1d,BUY,WIN,MACD拡大、雲の上、トレンド戦時！新高値狙う！,70,1449.4285714285713,1303,1790.0,487.0,849.2307692307693,1238.0,34.86365461206002,34.01777868527794,0.614414355840176,0,0.8255477510302298,1.1026405212306902,-5.097738597163664,-1.433703701303699,Above,999,1.0,17.07823678744518,HOMERUN
2024-01-26,6506.T,1d,BUY,LOSS,RSI低位。MACDもExpanding。反発を期待。,65,5500,5750,6698.461297361914,948.4612973619141,752.6475297847635,5604.6748046875,26.92702918339948,29.33091210173248,-0.713408094687118,0,0.8231887583580824,0.9933780024251072,-5.95122115063777,-22.414823823716063,Above,999,1.0,-1.8676338652147073,GUERRILLA
2022-09-13,6920.T,1d,BUY,LOSS,RSI低位、MACD好転、雲の上。反発狙い。,60,18200,19000,28668.84981461061,9668.84981461061,2091.916815911604,18514.595703125,29.84421249614805,29.540664642510418,-3.895381346585325,0,0.8219603323793978,0.8762354157988357,-13.605587127318715,-109.39595061008944,Above,999,1.0,-3.9958351665048566,GUERRILLA
2023-02-07,6723.T,1d,BUY,WIN,MACD拡大+雲の上。新高値更新の勢いに期待。,75,1551.2107429112884,1450,1888.4304712184044,438.43047121840436,741.8734990646407,1381.6951904296875,31.003365178018083,31.702648448665933,9.005143841122077,0,1.1917654876162485,0.8294018151877128,-0.8400413688773614,10.105195505388107,Above,999,1.0,10.483576773022147,HOMERUN
2021-11-30,7203.T,1d,BUY,WIN,MACD拡大、雲の上、出来高増加。トレンドフォローで買い。,75,2124.0609310800396,1930,2206.0641166572104,276.06411665721043,288.52874040218614,1783.5692138671875,33.964292431522495,32.560554532669855,-2.5376221880531236,0,1.9172832933440291,0.8536142194903111,-8.546625160474957,-10.92012355452162,Above,999,1.0,16.11693276071322,HOMERUN
2023-02-24,6506.T,1d,BUY,WIN,雲の上、高値圏での推移。トレンド継続と判断。,75,5339.1223772307385,0,5752.0859375,0,0,4844.47119140625,39.95144067661132,36.94737126384441,0.6324464962671694,0,1.2330832035879922,0.4516883888295899,-2.316589542302278,-32.74989990004542,Above,999,1.0,9.387410713866453,HOMERUN
2023-02-13,7267.T,1d,BUY,WIN,MACD拡大、雲の上、出来高増加。トレンドに乗る！,85,1055.148720198131,1050,1156.5041862238845,106.50418622388452,251.55734517318047,979.726806640625,44.98456701675946,51.411275761786364,5.009316507682038,0,2.170406548493232,1.0959454155195627,-2.754974906603697,3.286382876911202,Above,999,1.0,7.203108344135263,HOMERUN
2024-02-27,7735.T,1d,BUY,LOSS,強いトレンド継続。雲の上で高値ブレイクの勢いあり。,75,17700,20500,19521.922028593253,-978.0779714067467,47.72655735895207,18628.919921875,32.861877815434234,34.37112033460502,17.081057896722317,0,0.8730551814359435,0.9899267736071863,-4.1523268938129885,63.22399439279047,Above,999,1.0,-5.15253071274442,HOMERUN
2025-03-13,8766.T,1d,BUY,WIN,MACD拡大、雲の上、トレンド強し。抵抗線も近い。,75,5703.39033476383,0,6187.2143936268785,0,0,5365.77490234375,34.14801702420536,37.116203487006956,6.079868140291311,0,1.2137875171487527,0.9789899406717776,-4.876377440651426,26.703460464095116,Above,999,1.0,6.0006065945446645,HOMERUN
2024-01-25,9101.T,1d,BUY,LOSS,MACD拡大、雲抜け、トレンド強し。高値ブレイク狙い。,85,4346.089889653292,0,4670.385660615809,0,0,4607.248046875,35.67670389178048,38.1646275787797,9.328455008475434,0,1.0495114254971556,0.9393416850167051,-2.4446130891386195,4.446456320051027,Above,999,1.0,-5.668419728320171,HOMERUN
2024-02-07,8002.T,1d,BUY,LOSS,RSIが低位。過去類似局面で勝率高。,70,2200,2300,2824.4624193514874,524.4624193514874,828.3237112821088,2227.990478515625,28.763559684637283,27.03745797179519,-1.8292797427909568,0,1.03739716909055,0.5706523051581225,-7.411707778759181,-19.875753400435165,Above,999,1.0,-1.256310508753761,GUERRILLA
2022-03-08,7013.T,1d,BUY,WIN,MACD拡大+雲上抜け。トレンドに乗る！,75,371.83232122821676,0,539.9358866778878,0,0,332.50775146484375,37.36830445862562,36.04009944587203,-1.3117019856785372,0,1.1402323836141086,0.6562440656885067,-12.45687742473522,-1.4373011062329137,Above,999,1.0,11.82666256354352,HOMERUN
2023-08-03,6027.T,1d,BUY,WIN,MACD拡大、雲の上、勢い◎。RSI高いが戦時なので無視！,85,4920.714285714285,0,5800.0,0,0,4545.0,36.68393735662879,36.82970995138097,22.678687108615847,0,1.253378557422227,2.010270570663738,-1.5167930660888407,126.05930475216593,Above,999,1.0,8.266540939808257,HOMERUN
2025-01-06,5401.T,1d,BUY,LOSS,MACD拡大、雲の上、出来高増加。戦時なので買い。,85,541.8596444148155,0,622.6176170738723,0,0,558.2698364257812,39.504292223152916,40.79682864254628,3.6266004814236252,0,1.776948336789751,1.6148352682963474,-4.678530874062018,3.750562751810299,Above,999,1.0,-3.1665614539164695,HOMERUN
2022-12-14,6758.T,1d,BUY,LOSS,雲の上、トレンド強。MACD縮小は警戒も、戦時モードで強気。,70,2100,2300,2420.090674823788,120.09067482378805,206.83931340113682,2187.596923828125,33.381952560753646,30.94654149239429,-0.8307188702626034,0,1.23980499679184,1.1560304861404478,-4.7415800683556055,-14.06821580288603,Above,999,1.0,-4.035857831499773,HOMERUN
2022-12-19,6702.T,1d,BUY,WIN,MACD拡大、雲の上、トレンド強し,70,1650,1850,1834.966367720028,-15.033632279971926,87.57641292302563,1728.9912109375,42.55462681377384,37.94989726162115,-3.187527183254102,0,1.125552469297556,0.86397665515536,-6.121920853496789,-12.249347239997867,Above,999,1.0,2.74279054294101,HOMERUN
2024-10-31,6702.T,1d,BUY,LOSS,雲の上、高値ブレイクの勢いあり。戦時モードで強気。,75,2800,3200,3008.6892952991684,-191.3107047008316,27.171548660541355,2937.313232421875,34.38065091371087,30.857516897349917,-2.232520307560948,0,1.2780106547891557,0.9484692782003271,-7.086862724454339,-25.04153959309216,Above,999,1.0,-8.504888646241437,HOMERUN
2023-07-18,6367.T,1d,BUY,LOSS,RSIが低位。反発を狙う。雲の上。,75,27000,28500,27988.223342565347,-511.7766574346533,50.82699843930121,27459.232421875,29.555761040583292,28.39807977178187,-2.427862938296066,0,0.8682149300084492,1.1704398725652905,-8.873288524958944,-238.23910410925902,Above,999,1.0,-1.6724153640549657,GUERRILLA
2024-12-09,6758.T,1d,BUY,WIN,トレンド強気、MACD拡大、雲の上。短期過熱は無視。,85,3367.6816561990763,0,3882.3878528225805,0,0,3188.251953125,44.290846842784006,44.43762387934873,7.9897657653399845,0,1.1345203540411175,1.0479809264267967,0.25016663982798865,15.614605225956609,Above,999,1.0,3.9613183467186177,HOMERUN
2024-03-12,8035.T,1d,BUY,WIN,MACD拡大、雲の上、トレンド強し！,75,36819.69628324049,38000,39450.1171875,1450.1171875,148.85222343875014,35031.625,50.055047922945406,52.52961678248534,4.280317245701459,0,0.9929483948463174,0.4902841226559568,-8.702181049896774,-301.92686937443204,Above,999,1.0,5.104163119011721,HOMERUN
2024-01-10,2768.T,1d,BUY,WIN,トレンド強気。MACD拡大、雲の上、出来高増。,80,3397.4054225505893,0,3796.9139685031687,0,0,3053.55908203125,40.704941916069124,40.40386335128445,1.7020953901533797,0,1.1172083462978153,0.7489166699697566,-3.013454620419079,9.264810977589443,Above,999,1.0,11.191547437084106,HOMERUN
2025-03-18,6981.T,1d,BUY,LOSS,トレンド強し。雲の上で推移。抵抗線も近い。,75,2300,2700,2479.7742068893876,-220.22579311061236,12.094764482099386,2449.4736328125,50.99161971376264,50.55794633914276,-4.608188308973061,0,0.929384879491719,1.21183750478982,-10.436019211337813,-17.387737743779564,Above,999,1.0,-6.102275640373948,HOMERUN
2023-09-29,1605.T,1d,BUY,LOSS,MACD拡大、雲の上、出来高増加。トレンドフォローで買い。,80,2000,2250,2087.129576127985,-162.87042387201518,7.324488404431226,2074.25732421875,35.670987125191694,34.524200577154794,2.7472095061343405,0,0.9577241113432833,0.5831266056322713,-4.749843399678489,-9.826024882925793,Above,999,1.0,-4.698577629885119,HOMERUN
2022-06-17,8766.T,1d,BUY,WIN,MACD拡大+雲の上。出来高増加で勢い◎,75,2346.76967460687,2300,2480.915357471248,180.91535747124817,301.10161993086086,2210.037841796875,46.827208326714675,47.29626360022683,1.6794903870082534,0,1.6737159152808485,0.5153112891159787,-3.896284712489711,-7.8990654517688625,Above,999,1.0,6.186854823210854,HOMERUN
2023-08-01,8306.T,1d,BUY,LOSS,MACD拡大、雲の上、高値更新の勢いあり。トレンドフォロー。,85,1004.4303353811291,0,1242.3081373292866,0,0,1047.2733154296875,35.205494014853834,39.19998868631217,5.262184739666953,0,1.0448376470820893,1.3609344021683176,-2.5795340486455016,3.245810309540257,Above,999,1.0,-4.090907255760667,HOMERUN
2024-07-18,7974.T,1d,BUY,LOSS,MACD拡大、雲の上、トレンド強し。類似局面勝率高。,70,8250,9000,8545.73323100726,-454.26676899274025,21.720715019181373,8419.6845703125,39.62819631913489,36.57558831386955,-1.7503400169918693,0,1.0410276248815837,0.953711063840813,-6.761178288320435,-34.969511925391174,Above,999,1.0,-2.0153316777543138,HOMERUN
2023-02-06,8058.T,1d,BUY,WIN,MACD拡大、雲抜け、出来高急増。トレンド強気継続。,85,1494.8199707571114,1470,1572.9581716777977,102.95817167779774,254.26504635350048,1403.2589111328125,37.175948909905664,33.14005877322087,6.937185950366231,0,3.3172136982364204,1.1438523888429883,-1.86322270855525,4.505858269950047,Above,999,1.0,6.213594858341161,HOMERUN
2021-11-26,8001.T,1d,BUY,LOSS,雲の上、Volume増加傾向。トレンドフォロー。,70,2900,3200,3462.680003676946,262.68000367694594,225.406171259423,2990.53662109375,30.80066374208247,33.85196311407052,0.8435065706537737,0,1.0583552871018689,0.8440984617583335,-5.068635114803908,2.2068717943488743,Above,999,1.0,-3.0274372985486933,HOMERUN
2022-05-30,6702.T,1d,BUY,LOSS,雲の上、Volume増加。トレンドフォローで強気。,70,1820,2000,1893.368144325461,-106.63185567453911,16.222393201541767,1872.7203369140625,35.256174653616206,34.40637619625222,0.8732019034052296,0,1.2353788961259873,0.9393471853252153,-5.6603768991245955,-8.145583848647487,Above,999,1.0,-2.815174047873961,HOMERUN
2022-02-03,8766.T,1d,BUY,LOSS,トレンド強。雲の上、上昇余地あり。強気で攻める！,70,1900,2200,2203.6959159216476,3.695915921647611,101.93610856796231,2009.10595703125,35.774997710959006,35.930749954837,1.300144269865644,0,0.8317161075686166,0.4996900650932268,-2.3364309142947217,-6.833481832772456,Above,999,1.0,-5.430572571317748,HOMERUN
2023-05-22,6501.T,1d,BUY,LOSS,強いトレンド継続。雲の上、高値更新の勢いあり,75,1539,1680,1865.216969069629,185.21696906962893,328.602979334605,1598.978759765625,46.864621362971135,44.14401218870437,6.003350670885643,0,0.824431030504087,1.3438052924324493,-0.8881406761670689,6.071718522137417,Above,999,1.0,-3.7510666979976994,HOMERUN
2025-06-24,6526.T,1d,BUY,LOSS,強いトレンド、雲の上、出来高増加。押し目買い,75,2600,2950,3199.342529979892,249.34252997989188,208.2399813045554,2719.63916015625,34.10802898821378,33.59813801473451,18.085495963965627,0,1.7064213141846638,1.085952443540634,-3.702411128428483,22.544468665338627,Above,999,1.0,-4.399082124901321,HOMERUN
2024-04-26,4568.T,1d,BUY,WIN,MACD拡大、雲の上、出来高増加。トレンド強気継続と判断。,85,5081.780002648074,5300,5952.616526756494,652.6165267564938,256.03466897320493,4881.7490234375,34.68216751248592,35.20351244040849,7.001445180955046,0,2.357819220665553,0.9581495355108792,-2.5630686872082595,40.24540730454564,Above,999,1.0,4.097526895590407,HOMERUN
2023-06-23,3687.T,1d,BUY,LOSS,強いトレンド、雲の上、上昇余地あり,70,1340,1650,1481.9524862032913,-168.0475137967087,29.328367777000096,1412.213623046875,44.287924564110945,45.920862758940096,2.844084370059652,0,0.956930895449408,1.7735437451702787,-13.727809151301162,14.85103217065874,Above,999,1.0,-5.113505624671208,HOMERUN
2024-10-01,4483.T,1d,BUY,LOSS,MACD拡大、雲の上、Volume増加。強気トレンド継続と判断。,70,4500,5000,4770.303781051292,-229.6962189487076,30.00171768922877,4671.8544921875,32.748044386096204,31.231348084630387,2.607782667183045,0,0.8753870345453661,0.5739621041760259,-3.7295057853133593,-35.919174570862054,Above,999,1.0,-3.678506949967799,HOMERUN
2023-09-14,7012.T,1d,BUY,LOSS,ADX強く、雲の上。新高値の勢いに乗る！,75,3600,4000,3795.5091611521775,-204.4908388478225,16.808996534610912,3754.191162109375,50.68060404542327,47.98618680477166,5.082252275555144,0,1.174466354950193,1.130571914662811,-7.592238681110225,6.52480470789834,Above,999,1.0,-4.107173967740612,HOMERUN
2024-11-06,2413.T,1d,BUY,LOSS,RSI低位。雲の上限がサポートライン候補。,60,1450,1550,1498.3019356105638,-51.69806438943624,5.422274347125851,1495.3380126953125,23.56356360236314,22.768589458276814,-8.970068773033535,0,0.9454469176996287,1.0734821874759224,-18.034114504472235,-33.845022366267955,Above,999,1.0,-3.031957477867614,GUERRILLA
2024-12-03,9166.T,1d,BUY,WIN,雲の上、出来高急増。MACD縮小もトレンドフォロー優先,65,1411.5,0,1532.5,0,0,1312.0,37.80202908807794,35.38096500364752,-3.848972532465633,0,2.2506268282490596,1.0721315273262706,-16.43312101910828,-17.9969416126243,Above,999,1.0,7.583841463414634,HOMERUN
2024-10-17,9348.T,1d,BUY,WIN,RSI低位。出来高増加傾向。反発狙い。,65,620,660,928.0,268.0,1440.0,640.0,24.43311484544781,23.387097317260263,-8.696644601689119,0,1.0597602451092183,1.1826595011093664,-16.33986928104575,-7.433290665532775,Above,999,1.0,6.000000000000014,GUERRILLA
2025-09-09,9101.T,1d,BUY,LOSS,雲の上、高値圏での抵抗も少ない。トレンドフォロー。,70,5200,5800,5518.379986657492,-281.6200133425082,28.54825299269985,5405.85986328125,33.67476505685751,36.408561475434446,4.008223209999207,0,1.0524258937920967,1.1229905244414986,-1.0743089062185232,19.47969263273238,Above,999,1.0,-3.80808730687845,HOMERUN
2022-07-15,8316.T,1d,BUY,WIN,RSI低位、雲上限でサポート期待。出来高増加もプラス。,60,1140,1180,1273.6059998422245,93.60599984222449,538.8049067864763,1158.66796875,20.627172563620174,22.871715414137192,-1.32198036594543,0,1.5523698059414286,0.9375558623177641,-3.9230053413343793,-2.0988944222081454,Above,999,1.0,6.000000000000004,GUERRILLA
2021-09-16,6203.T,1d,BUY,LOSS,強いトレンド、雲の上、出来高増加。押し目を狙わず買い。,75,760,830,795.8653873169228,-34.134612683077194,19.468612599135916,787.61328125,47.71995669813693,49.04034601987236,2.8742498376597814,0,1.8088537085898564,1.58019151916833,-1.9406405054397349,3.130351677093861,Above,999,1.0,-3.5059440854242196,HOMERUN
2025-06-19,6315.T,1d,BUY,WIN,雲の上、ADXも強い。MACDはやや気がかりだが上昇トレンドに乗る。,70,2007.7142857142858,1800,2162.0,362.0,376.3358778625954,1669.0,34.45101759031413,35.47639461169381,6.550051072522978,0,1.1213919321938908,1.3680788778474338,-9.471872098495739,8.770024913994163,Above,999,1.0,20.29444491996919,HOMERUN
2025-07-10,2768.T,1d,BUY,WIN,トレンド強し。雲の上、抵抗線も近い。買い。,70,3887.452819383594,3750,4026.0,276.0,226.25950020940948,3531.402587890625,33.699355463440796,38.15382769764533,2.1726585624513906,0,1.2314158774047173,1.3723827005675804,-0.9340654977131093,7.691399009960438,Above,999,1.0,10.082402745976484,HOMERUN
2023-02-20,8766.T,1d,BUY,LOSS,MACD拡大、雲の上、上昇トレンド継続期待,75,2519.7941709419742,0,2800.5569074519726,0,0,2602.1357421875,32.9403567867487,33.67128096264143,4.5992136704168685,0,0.9066155859655105,1.504344956650019,-3.5011053449713274,17.360278302844357,Above,999,1.0,-5.808478488174929,HOMERUN
